,id,comment_text, 'Bandwagon',"""Misrepresentation of Someone's Position (Straw Man)""",'Appeal to authority','Appeal to fear/prejudice','Black-and-white Fallacy/Dictatorship','Causal Oversimplification','Doubt','Exaggeration/Minimisation','Flag-waving','Glittering generalities (Virtue)','Loaded Language','Name calling/Labeling',"Obfuscation, Intentional vagueness, Confusion",'Presenting Irrelevant Data (Red Herring)','Reductio ad hitlerum','Repetition','Slogans','Smears','Thought-terminating cliché','Whataboutism'
5615,272_batch_2,"It doesn't matter what the inquiry is, does Hollywood Media Elite Journal

Trust our president and voters him again!",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3103,464_batch_2,I'm Joe Biden and I forgot this message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6726,60,"How people think they are superheroes:

What superheroes really look like:",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2671,264_batch_2,"""IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON"". - BRISCOLA

DO YOU AGREE?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2190,177,"DON'T FORGET IN JANUARY:

Trump has formulated a task to combat coronavirus

DEMS WAS SPENDING TIME ON IMMFAMENT",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1864,368_batch_2,"""Sending a lecture from ADAM-SCHIFF, a Senate on fairness and reasonable trial, is like hearing a pyromaniac speech on fire prevention.

SENATOR LINDSEY GRAHAM",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3123,520_batch_2,"WHEN YOUR POLITICAL AGENDA IS MORE IMPORTANT THAN THE PEOPLE YOU REPRESENT ..
YOU BECAME A DANGER TO THE NATION.
THIS IS THE DEMOCRATIC PARTY TODAY.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
3888,13_batch_2,"The law is not a moral compass. The people who hid Anne Frank broke the law.
The people they killed followed him.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2461,41_batch_2,"THE PRIORITIES OF TRUDEAU
1. ENRICHING HIS FRIENDS AND FAMILY
2. OTHER LIBERAL ELITES AND LOBBIES
3. FOREIGN DICTATORS
4. CORPORATE BODIES MANAGER

THE PRIORITIES OF ERIN
1. CANADIAN",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
3664,196,"I'm not pregnant, I haven't been tested.
But the president says if it's not tested, it's not real.
I think it's gas ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4788,610_batch_2,"Mom, can I see a doctor?
No honey.
I'm sure GonzoSk8r69 knows what's best for you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6942,156_batch_2,"WARNING!

Vaccines can cause ...
Hair loss or graying
drill
No no
Free or discounted bus tickets
Tell the kids to get off the lawn
Moans to modern music",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3908,171_batch_2,"When Americans Discover Newton's Gravity:

Gravity is communism

We do not correspond to 9.8 m / ^ 2 S

I massage my choice",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3542,154,"bad

Cheek and nerd
Little Failure!

Attack the butter again!

#45 Cowardly strong women afraid!

POLITICUSUSA.COM
Trump Will Not Attack Chairman Pelosi With Corona
Because he is not like her",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3860,170_batch_2,"First photos of Russian vaccines

Smirnoff Vodka",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5624,276_batch_2,"HAPPY 4 Patriots!

BIG AMERICA never again!",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2825,340_batch_2,"IF HE WILL LIVE FROM #WALKAWAY TODAY WAS
Democrat Party of the Day",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2340,138,"WE ARE NOT OBLIGED TO ANYTHING ILLEGAL

AND OUR VETERANS ALL",0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2506,94_batch_2,"They say you can't pretend to be stupid
RESULT YOU CANNOT ALSO QUARANTINE",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6160,571_batch_2,"We seem to wait under the direction of a company where no one is responsible for what has been done, but we are all responsible for what someone has done in the present or in the past.
THOMAS SOWELL",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,448_batch_2,"""COME ON MAN, YOU KNOW THE THING.
JUST ASK MY WIFE JOE THE DOG FACED PONY.""",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1659,148,"POLL
POLL

He said it wasn't real.
She said she is happy.
She said she would go.
You blamed the Democrats.
She shared his points.
He repressed his he scientists.
FAILURE.
HE THREATENED
ALL OF US.

POLL
POLL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4497,427_batch_2,There is a woman in America today who has to put up with the fact that the NFL will honor their rapist by putting her name on their helmets.,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1349,343_batch_2,TOO BAD NO ELECTORAL VOTE IN THE STATE OF NEGATION,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2975,401_batch_2,"ONE LIFE shooting
Ruth Vader Ginsberg

Billions live save",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6435,677_batch_2,"Hunter Biden celebrates his father's victory

A peanut butter and crackle sandwich.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3461,664_batch_2,"To yield high fertilized crops against genetic campaigns while feeding Westerners well, drought prevention and

With no voice, people continue to die from drought-causing famine.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3092,458_batch_2,"Buy white material

Canon definition

Shot of black man riding his bike on his head just for
Among white!",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6557,161,"How dare you not vote for HECKIN' BERNERINO?! NOT DO KNOW YOU Suggested By Voting To Vote By Fascism? The world is the only one that lives intact and saves Bunny's sincerity songs!

Hey haha ​​Obama's boyfriend

Accompany the offer ** 2020 **",0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
1366,358_batch_2,"AMERICA WAS FOUNDED BY DIFFICULT CRUISES OF HELL.
Rude citizens who evaded taxes, spoke out strongly against tyranny, grew tobacco, produced beer and liquor, and smuggled weapons.
And only those same types of citizens will save him.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7874,693_batch_2,"I am very worried!

Still calling me this man was telling me how to vote.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6502,106,"TRUMPF TREATS CORONAVIRUS!

The cure for the crown virus is racist

We have the right to die from our corona virus

DEMOCRACTS ARE EXTRACTS!",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
5943,418_batch_2,"NEVER FORGET

Kamala Harris Proves He Destroys Innocent People And Good Families To Promote His Agenda.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4080,233_batch_2,"Damn, we all treat us the same !! Who knew",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4242,315_batch_2,"TRUE NEW YORK NITVIT

He has spoiled the entire country for over 9 years and then has the courage to say that the president is not doing enough.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
5068,182,"Most expensive mistakes in history

World Health Organization (WHO)
A preliminary investigation by the Chinese authorities found no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV) identified in #Wuhan, #China
January 14, 2020

WORLD FIRST FEBRUARY 3, 2020/22: 33/2 MONTHS AGO
The WHO chief says global travel bans are not needed to fight the Chinese virus",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6306,633_batch_2,"This website is intended to be honest and impartial.

The url contains the word ""true"".",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7881,695_batch_2,"This reinforcement shows how low the Democrats will be in overshadowing the opposition.

OFFERS
Harris",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1298,269_batch_2,"""I defend the flag because I am a proud American"".
- Stephon Tuitt
Pittsburgh Steelers",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7611,563_batch_2,"54th Massachusetts Memorial Regiment Destroyed Black Lives Matter This Week

54th Regiment in Massachusetts",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6087,536_batch_2,FBI Hires Best Italian Bodyguard Hiluigi Clintonelli To Protect Ghislaine Maxwell,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5679,305_batch_2,"WHAT IS THE GOVERNMENT DOING TO DISARM THE CITIZENS?
WHAT DO YOU WANT.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,131_batch_2,"BREAKING: Tonight on FOX, Geraldo opens the vault where Trump keeps his health plan.
Spoiler: it is empty.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2715,284_batch_2,"PRESIDENT TRUMP SAYS HE WILL DISCOVER ANTIFA AS A TERRORIST GROUP.
DO YOU AGREE WITH IT?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
812,272_batch_2,"It doesn't matter what DEMS, HOLLYWOOD ELITES and MEDIA PUNDITS say

I trust our President and will re-elect him!",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7907,681_batch_2,"During Halloween, some states require child sex offenders to submit tickets

Presentation president",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5099,72,"Spelling lessons

Last 4 letters ""USA"": ""¡ PUEDO!""

Last 4 letters ""REPUBLICANO"": ""¡ PUEDO""

The last 4 letters ""Democrat"" rat!",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7278,358_batch_2,"AMERICA IS BASED ON HARD HELL
Strong, tax-evading citizens have vigorously opposed tyranny, tobacco farming, beer and beverage production, and arms smuggling.
And only the townspeople save themselves.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6731,138,"We do not take any illegal

ALL OUR VETERANS",0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
3358,626_batch_2,"The annual conference of scientists who have proven
that GMO foods are harmful ...
... looks as busy as last year",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6506,66,"union.

The United Nations office in New York recruits paramilitary units for the ""disarming"" and reunification of US civilians.

Welcome to America",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2770,313_batch_2,"This is not Baghdad.
This is not Benghazi.
This is not Fallujah.
This is Minneapolis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
554,645_batch_2,"Claims big pharma won't sell natural medicines because they can't make a profit off what they can't patent.

Spends $120 a month on water.

",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5046,129,"HIROSHIMA
1945 g.
Feb 2016

DETROIT
1945 g.
Feb 2016

HISTORY LESSONS ...
BACKING FROM A NUCLEAR PUMP IS EASIER THAN DECADES OF DEMOCRATIC LEADERSHIP",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2468,123_batch_2,"Jig IS UP
Donny all over the world knows the truth.

Behind the scenes, MAN WHO's sad anger failure turned INTO everything HE damn touched.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
941,450_batch_2,"In the absence of a police force, most crimes carry the death penalty",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4900,655_batch_2,"Today we welcome the 400,000 people who took part in the six simulated moon landings for keeping their mouths shut for 49 years.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4424,394_batch_2,"The government fails you!

I am 49 years old!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5612,271_batch_2,"United States of America

I used to think Trump's not good, but now the system of entry strengthens the DG that's been rigged against the rig he should think is one of the greatest of all time now!",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1259,44_batch_2,"The ideology that killed over 100 million in the last century

Today it is praised in our universities

SA SOCIALIST ALTERNATIVE
THE UNIVERSITY OF MELBOURNE
I WANT COMPLETE COMMUNISM BECAUSE I AM VALUING A RIGHT COMPANY
Socialist alliance
Australian National University",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
672,85,"Remember, Democrats voted with U.S. citizens not to buy insurance and then it will be made available to illegal aliens for free.",0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
4803,618_batch_2,"This is your child

This is your child getting the vaccine

Ask?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1745,15_batch_2,"""It's a shame that a major Western free-trade oil and gas producer that is already heavily ESG-focused is being shut down and its barrels being replaced by barrels of opaque, state-controlled oil ... everywhere.
I can only see the Russians rubbing their hands and saying, ""That's great.""
Peter Terzakian
ARC Energy Research Institute",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1523,625_batch_2,"Nathan Rothschild
Part of a family that:
-He has never financed both sides of any war.
-He does not have a central bank
- They are accused by conspiracy theorists of having more money than actually exists.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3173,543_batch_2,"Man's reduced riot turned on
Switch BACK TO CORONA

BACK TO CORONA conversion!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6804,61_batch_2,"You know a democrat who * gets excited *
* inspires * that this is your candidate ... and what do you think is the best and smartest thing you can offer?",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7601,557_batch_2,"Democrats will clear life only in black, that is, matters until November",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591,673_batch_2,"in order to stay out of Facebook jail I will be posting memes in code

Is a...
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2842,373_batch_2,"Of course I lie and I know I am but it's sexist of you to point it out or tell the truth !!!

GO OUT",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2294,111,"PAY-PER ON HILLARY'S IF YOU PUT THE ARDER-VIEW...

... you can solve the state debt!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4659,551_batch_2,BRETT COMPARED KOLIN KAEPERNIK AND PAT TILLMAN AND OTHER CONCLUSIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1758,225_batch_2,"DONALDO, how do you sleep at night? Do you know how many people hate you?

Nude with a super model, and it's MR. PRESIDENT FOR YOU.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2088,73,"LITTLE TRUMP HATE Calms Down
I FOUND YOU BINKI",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
7162,313_batch_2,"It's not Baghdad.
It's not Benghazi.
It's not Fallujah.
It's Minneapolis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4707,574_batch_2,"Let me breathe in your ear

WONDERFUL!
THANKS FOR ADDING!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1201,180_batch_2,"THE DOLL REPRESENTS HOW MANY VACCINES A CHILD RECEIVES ... AT 2 YEARS OLD

ANY QUESTION?

Yes, we have a question.

Each doll represents 10,000 children each year who die from vaccine-preventable diseases;

WHY DON'T YOU WANT TO PREVENT KILLS DISEASES?",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6637,136,"What a contrast

The worst of my life",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,665_batch_2,"""I can't believe how much positive feedback I'm getting from other anti-vaccine activists on Facebook.""

""I'm glad you're getting some attention Dad, but why am I the one who has to get sick?""

",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,414_batch_2,"When I thought what I did in a day was terrible, I remember Chairman Nancy Pelosi had a gynecologist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6384,662_batch_2,"""So why are we going against Monsanto and not all the other companies that make the same products?""

""Uh ... just say the slogans and don't ask questions!""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6268,619_batch_2,"When you think your body has energy fields.
It means you don't really understand what energy is.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,412_batch_2,"NEVER FORGET WHAT YOU MADE THIS MAN.
We have nothing on the left.
FILL THE SEAT.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5455,39_batch_2,"Time to dissolve the federal government
CHANGE YOUR THINKING",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,259_batch_2,"Who else expected me to hit the discussion ME JOE ""sleep""?",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5499,209_batch_2,"How could you marry this man?

I wanted to ask you the same question!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,310_batch_2,"WHAT IS A GOOD POLITICAL PARTY?

THIS IS THE ONE THAT DOESN'T SUPPORT OUR CITIES RELEASING CONCLUSIONS REFLECTING POLICE ATTACKS AND OPEN SPEECH.",0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5043,66,"United Nations

UN Office in New York recruits paramilitaries to ""disarm"" and reintegrate ""American citizens""

WELCOME TO AMERICA",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
749,64_batch_2,"Obviously * I * haven't been to a beauty salon lately.
Also, they don't work on wigs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4970,677_batch_2,"Hunter Biden celebrates his father's victory

Peanut butter sandwiches and cracks.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
141,151_batch_2,"if the blitz happened in 2020...

i don't consent to this new normal

there are no bombs you've been brainwashed

i'm going outside its my right

they want us to stay here to control us

i'm leaving the lights on in my house and you cant stop me",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,225_batch_2,"DONALD HOW DO YOU SLEEP AT NIGHT, I KNOW HOW MANY PEOPLES DO YOU HATE?

SUPER MODEL DISCOVERED AND THIS IS THE LORD. YOU ARE PRESIDENT.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2449,36_batch_2,"It's time to take ASTAND FOLKS!

OR YOU LET THE POLICE TAPE, DISCOVER THE STORY AND DRESS UP OLD OLD WOMEN OR STAND UP AND TELL THEM TO FUCK!",0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5435,94_batch_2,"They say you can't fix stupid
Ie you can NOT or quartz",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3950,120_batch_2,"Donald Trump reportedly lost his $ 1.17 billion
1985 1,994-10 years or more company!
You're fired!!!

He was working on TV recently though-basically not Trump is exactly a successful businessman!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2279,74,"patriot

WHAT GROUP HELD OVER THE COUNTRY'S OWN PERSONAL GAIN INTEREST?

helminth",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2,96,"SO BERNIE BROS HAVEN'T COMMITTED VIOLENCE EH?

POWER COMES FROM THE BARREL OF A GUN, COMRADES.

WHAT ABOUT THE ONE WHO SHOT CONGRESSMAN SCALISE OR THE DAYTON OHIO MASS SHOOTER?
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
6388,664_batch_2,"While well-fed Westerners struggle against genetically modified crops to be more productive and drought tolerant

Those who do not have a voice continue to die from the effects of drought-induced famine.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4419,391_batch_2,"So, KAMALA voted to recognize Trump for Joe's crime.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2816,333_batch_2,"I would say what the constitutional crisis is:
Benefits 22 million illegal immigrants living in and utilizing the US They never contribute to and vote illegally.
Yes.
This is a real constitutional crisis",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1399,404_batch_2,DEMOCRATES BELIEVE THAT HATE YOUR COUNTRY IS A GOOD COUNTRY STRATEGY.,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2550,156_batch_2,"WARNING!

Vaccines can cause ...
Hair loss or graying
Hole
Granddad
Free or discounted bus tickets
Tell the kids to get off the lawn
Whining about modern music",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,154_batch_2,"How I feel After ""debating"" Anti-Vaxxers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,443_batch_2,The Brain Dead group,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2872,354_batch_2,"ARMS CONTROL

ONLY ENDS FOR THOSE WHO CONTROL THE GUN",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1820,318_batch_2,"As a taxpayer and citizen of this country, I hereby call for the arrest and conviction of Senator Chuck Schumer for his threat to the Supreme Court.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7354,397_batch_2,"IF YOU BREACH TRUMPF

You are offending 65 million Americans",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6526,131,"THE LEFT THINKS THAT INJECTING HORMONES INTO CATTLE IS BAD

BUT THINKING INJECTING CHILDREN WITH HORMONES TO CHANGE THEIR SEX IS GOOD",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
2885,358_batch_2,"Founded America was next to hard hell raising.
Citizens with solid integrity, talk strongly about tax evasion, tyranny, grow cigarettes, brew beer and spirits, and smuggling weapons.
And it is just stored as that type of citizen.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5521,224_batch_2,"ME: ""List your high-level sources.""

LIB JOURNO:",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5327,196_batch_2,Waiting Better LONG LINE TO VOTE NOW THAN Trump LONG Waiting IN LINE FOR FOOD SOCIALIST AMERICA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
262,276_batch_2,"HAPPY 4TH PATRIOTS!

MAKE AMERICA GREAT AGAIN!",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2969,399_batch_2,"Your pain is my problem!

You get anything until I get what I want!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,131,"LEFTISTS THINK INJECTING CATTLE WITH HORMONES IS EVIL

BUT THINK INJECTING KIDS WITH HORMONES TO CHANGE THEIR GENDER IS JUST FINE
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
939,448_batch_2,"""Come on the man, you know that thing.
PLEASE MY WIFE ONLY THE PONY WITH THE DOG. """"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4180,285_batch_2,"Nancy thinks this is morbidly obese.
WHAT DO YOU THINK?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4585,520_batch_2,"WHEN YOUR POLITICAL AGENDA IS MORE IMPORTANT THAN THE PEOPLE YOU REPRESENT.
You have become a threat to the nation.
IT'S THE DEMOCRATIC PARTY OF TODAY.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
5748,335_batch_2,"REMEMBER THAT THE SAME PEOPLE WHO TOLD YOU TO STOP THE NUCLEAR WAR WILL BE ...
NOW THE WORLD IS DISCOVERING ONE PEOPLE.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4514,434_batch_2,LET FARMERS TO OWN HEAD,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3499,674_batch_2,"Just like Bernie, I'm for the minimum age of 15.

Salary, Joe, the minimum wage, idiot.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1090,684_batch_2,"Joe Biden Presents

The poor boys",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2412,61_batch_2,"You know ANY Democrat who * loves *
* inspires * that this is their candidate ... and think this is the best and brightest I have to offer?",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7519,522_batch_2,"Colin Kaepernick and his evil white oppressors

Oh wait, these are YOUR PARENTS!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2919,369_batch_2,"I DON'T JUST CARE about my right to own a gun and protect my family
I ALSO ASK YOUR MOTIVATION TO TRY TO STOP ME TO DO THIS",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
